,LR_filename,LR_filepath,LR_dimensions,HR_filename,HR_filepath,HR_dimensions,downsample_method
1050,train_002649.png,./Flickr2K_Downsampled/LR/train_002649.png,510x339,002649.png,./Flickr2K_Downsampled/HR/002649.png,1020x678,BICUBIC
1051,train_000961.png,./Flickr2K_Downsampled/LR/train_000961.png,510x339,000961.png,./Flickr2K_Downsampled/HR/000961.png,1020x678,BICUBIC
1060,train_001036.png,./Flickr2K_Downsampled/LR/train_001036.png,510x339,001036.png,./Flickr2K_Downsampled/HR/001036.png,1020x678,BICUBIC
1061,train_000825.png,./Flickr2K_Downsampled/LR/train_000825.png,510x339,000825.png,./Flickr2K_Downsampled/HR/000825.png,1020x678,BICUBIC
1069,train_002016.png,./Flickr2K_Downsampled/LR/train_002016.png,510x339,002016.png,./Flickr2K_Downsampled/HR/002016.png,1020x678,BICUBIC
1070,train_001312.png,./Flickr2K_Downsampled/LR/train_001312.png,510x339,001312.png,./Flickr2K_Downsampled/HR/001312.png,1020x678,BICUBIC
1076,train_001198.png,./Flickr2K_Downsampled/LR/train_001198.png,510x339,001198.png,./Flickr2K_Downsampled/HR/001198.png,1020x678,BICUBIC
1077,train_001723.png,./Flickr2K_Downsampled/LR/train_001723.png,510x339,001723.png,./Flickr2K_Downsampled/HR/001723.png,1020x678,BICUBIC
1078,train_002058.png,./Flickr2K_Downsampled/LR/train_002058.png,510x339,002058.png,./Flickr2K_Downsampled/HR/002058.png,1020x678,BICUBIC
1080,train_001973.png,./Flickr2K_Downsampled/LR/train_001973.png,510x339,001973.png,./Flickr2K_Downsampled/HR/001973.png,1020x678,BICUBIC
1081,train_000836.png,./Flickr2K_Downsampled/LR/train_000836.png,510x339,000836.png,./Flickr2K_Downsampled/HR/000836.png,1020x678,BICUBIC
1086,train_000696.png,./Flickr2K_Downsampled/LR/train_000696.png,510x339,000696.png,./Flickr2K_Downsampled/HR/000696.png,1020x678,BICUBIC
1088,train_000540.png,./Flickr2K_Downsampled/LR/train_000540.png,510x339,000540.png,./Flickr2K_Downsampled/HR/000540.png,1020x678,BICUBIC
1092,train_001188.png,./Flickr2K_Downsampled/LR/train_001188.png,510x339,001188.png,./Flickr2K_Downsampled/HR/001188.png,1020x678,BICUBIC
1097,train_000918.png,./Flickr2K_Downsampled/LR/train_000918.png,510x339,000918.png,./Flickr2K_Downsampled/HR/000918.png,1020x678,BICUBIC
1099,train_000387.png,./Flickr2K_Downsampled/LR/train_000387.png,510x339,000387.png,./Flickr2K_Downsampled/HR/000387.png,1020x678,BICUBIC
1100,train_001142.png,./Flickr2K_Downsampled/LR/train_001142.png,510x339,001142.png,./Flickr2K_Downsampled/HR/001142.png,1020x678,BICUBIC
1101,train_000805.png,./Flickr2K_Downsampled/LR/train_000805.png,510x339,000805.png,./Flickr2K_Downsampled/HR/000805.png,1020x678,BICUBIC
1103,train_001807.png,./Flickr2K_Downsampled/LR/train_001807.png,510x339,001807.png,./Flickr2K_Downsampled/HR/001807.png,1020x678,BICUBIC
1109,train_000385.png,./Flickr2K_Downsampled/LR/train_000385.png,510x339,000385.png,./Flickr2K_Downsampled/HR/000385.png,1020x678,BICUBIC
1113,train_000028.png,./Flickr2K_Downsampled/LR/train_000028.png,510x339,000028.png,./Flickr2K_Downsampled/HR/000028.png,1020x678,BICUBIC
1118,train_000075.png,./Flickr2K_Downsampled/LR/train_000075.png,510x339,000075.png,./Flickr2K_Downsampled/HR/000075.png,1020x678,BICUBIC
1121,train_000012.png,./Flickr2K_Downsampled/LR/train_000012.png,510x339,000012.png,./Flickr2K_Downsampled/HR/000012.png,1020x678,BICUBIC
1122,train_000297.png,./Flickr2K_Downsampled/LR/train_000297.png,510x339,000297.png,./Flickr2K_Downsampled/HR/000297.png,1020x678,BICUBIC
1123,train_000753.png,./Flickr2K_Downsampled/LR/train_000753.png,510x339,000753.png,./Flickr2K_Downsampled/HR/000753.png,1020x678,BICUBIC
1131,train_000973.png,./Flickr2K_Downsampled/LR/train_000973.png,510x339,000973.png,./Flickr2K_Downsampled/HR/000973.png,1020x678,BICUBIC
1132,train_000532.png,./Flickr2K_Downsampled/LR/train_000532.png,510x339,000532.png,./Flickr2K_Downsampled/HR/000532.png,1020x678,BICUBIC
1136,train_001121.png,./Flickr2K_Downsampled/LR/train_001121.png,510x339,001121.png,./Flickr2K_Downsampled/HR/001121.png,1020x678,BICUBIC
1139,train_001804.png,./Flickr2K_Downsampled/LR/train_001804.png,510x339,001804.png,./Flickr2K_Downsampled/HR/001804.png,1020x678,BICUBIC
1141,train_002056.png,./Flickr2K_Downsampled/LR/train_002056.png,510x339,002056.png,./Flickr2K_Downsampled/HR/002056.png,1020x678,BICUBIC
1142,train_000018.png,./Flickr2K_Downsampled/LR/train_000018.png,510x339,000018.png,./Flickr2K_Downsampled/HR/000018.png,1020x678,BICUBIC
1149,train_000285.png,./Flickr2K_Downsampled/LR/train_000285.png,510x339,000285.png,./Flickr2K_Downsampled/HR/000285.png,1020x678,BICUBIC
1153,train_001638.png,./Flickr2K_Downsampled/LR/train_001638.png,510x339,001638.png,./Flickr2K_Downsampled/HR/001638.png,1020x678,BICUBIC
1154,train_001050.png,./Flickr2K_Downsampled/LR/train_001050.png,510x339,001050.png,./Flickr2K_Downsampled/HR/001050.png,1020x678,BICUBIC
1158,train_001081.png,./Flickr2K_Downsampled/LR/train_001081.png,510x339,001081.png,./Flickr2K_Downsampled/HR/001081.png,1020x678,BICUBIC
1160,train_001287.png,./Flickr2K_Downsampled/LR/train_001287.png,510x339,001287.png,./Flickr2K_Downsampled/HR/001287.png,1020x678,BICUBIC
1164,train_001105.png,./Flickr2K_Downsampled/LR/train_001105.png,510x339,001105.png,./Flickr2K_Downsampled/HR/001105.png,1020x678,BICUBIC
1165,train_002376.png,./Flickr2K_Downsampled/LR/train_002376.png,510x339,002376.png,./Flickr2K_Downsampled/HR/002376.png,1020x678,BICUBIC
1169,train_001331.png,./Flickr2K_Downsampled/LR/train_001331.png,510x339,001331.png,./Flickr2K_Downsampled/HR/001331.png,1020x678,BICUBIC
1171,train_000652.png,./Flickr2K_Downsampled/LR/train_000652.png,510x339,000652.png,./Flickr2K_Downsampled/HR/000652.png,1020x678,BICUBIC
1172,train_001328.png,./Flickr2K_Downsampled/LR/train_001328.png,510x339,001328.png,./Flickr2K_Downsampled/HR/001328.png,1020x678,BICUBIC
1173,train_000478.png,./Flickr2K_Downsampled/LR/train_000478.png,510x339,000478.png,./Flickr2K_Downsampled/HR/000478.png,1020x678,BICUBIC
1175,train_000498.png,./Flickr2K_Downsampled/LR/train_000498.png,510x339,000498.png,./Flickr2K_Downsampled/HR/000498.png,1020x678,BICUBIC
1181,train_001508.png,./Flickr2K_Downsampled/LR/train_001508.png,510x339,001508.png,./Flickr2K_Downsampled/HR/001508.png,1020x678,BICUBIC
1182,train_002185.png,./Flickr2K_Downsampled/LR/train_002185.png,510x339,002185.png,./Flickr2K_Downsampled/HR/002185.png,1020x678,BICUBIC
1183,train_002641.png,./Flickr2K_Downsampled/LR/train_002641.png,510x339,002641.png,./Flickr2K_Downsampled/HR/002641.png,1020x678,BICUBIC
1184,train_002430.png,./Flickr2K_Downsampled/LR/train_002430.png,510x339,002430.png,./Flickr2K_Downsampled/HR/002430.png,1020x678,BICUBIC
1186,train_001930.png,./Flickr2K_Downsampled/LR/train_001930.png,510x339,001930.png,./Flickr2K_Downsampled/HR/001930.png,1020x678,BICUBIC
1187,train_000720.png,./Flickr2K_Downsampled/LR/train_000720.png,510x339,000720.png,./Flickr2K_Downsampled/HR/000720.png,1020x678,BICUBIC
1189,train_000975.png,./Flickr2K_Downsampled/LR/train_000975.png,510x339,000975.png,./Flickr2K_Downsampled/HR/000975.png,1020x678,BICUBIC
1192,train_002462.png,./Flickr2K_Downsampled/LR/train_002462.png,510x339,002462.png,./Flickr2K_Downsampled/HR/002462.png,1020x678,BICUBIC
1193,train_001141.png,./Flickr2K_Downsampled/LR/train_001141.png,510x339,001141.png,./Flickr2K_Downsampled/HR/001141.png,1020x678,BICUBIC
1194,train_000663.png,./Flickr2K_Downsampled/LR/train_000663.png,510x339,000663.png,./Flickr2K_Downsampled/HR/000663.png,1020x678,BICUBIC
1195,train_001347.png,./Flickr2K_Downsampled/LR/train_001347.png,510x339,001347.png,./Flickr2K_Downsampled/HR/001347.png,1020x678,BICUBIC
1198,train_001423.png,./Flickr2K_Downsampled/LR/train_001423.png,510x339,001423.png,./Flickr2K_Downsampled/HR/001423.png,1020x678,BICUBIC
1199,train_001159.png,./Flickr2K_Downsampled/LR/train_001159.png,510x339,001159.png,./Flickr2K_Downsampled/HR/001159.png,1020x678,BICUBIC
1202,train_002175.png,./Flickr2K_Downsampled/LR/train_002175.png,510x339,002175.png,./Flickr2K_Downsampled/HR/002175.png,1020x678,BICUBIC
1209,train_001790.png,./Flickr2K_Downsampled/LR/train_001790.png,510x339,001790.png,./Flickr2K_Downsampled/HR/001790.png,1020x678,BICUBIC
1211,train_000547.png,./Flickr2K_Downsampled/LR/train_000547.png,510x339,000547.png,./Flickr2K_Downsampled/HR/000547.png,1020x678,BICUBIC
1212,train_001754.png,./Flickr2K_Downsampled/LR/train_001754.png,510x339,001754.png,./Flickr2K_Downsampled/HR/001754.png,1020x678,BICUBIC
1213,train_001490.png,./Flickr2K_Downsampled/LR/train_001490.png,510x339,001490.png,./Flickr2K_Downsampled/HR/001490.png,1020x678,BICUBIC
1214,train_002573.png,./Flickr2K_Downsampled/LR/train_002573.png,510x339,002573.png,./Flickr2K_Downsampled/HR/002573.png,1020x678,BICUBIC
1215,train_001431.png,./Flickr2K_Downsampled/LR/train_001431.png,510x339,001431.png,./Flickr2K_Downsampled/HR/001431.png,1020x678,BICUBIC
1222,train_000589.png,./Flickr2K_Downsampled/LR/train_000589.png,510x339,000589.png,./Flickr2K_Downsampled/HR/000589.png,1020x678,BICUBIC
1226,train_001144.png,./Flickr2K_Downsampled/LR/train_001144.png,510x339,001144.png,./Flickr2K_Downsampled/HR/001144.png,1020x678,BICUBIC
1228,train_000335.png,./Flickr2K_Downsampled/LR/train_000335.png,510x339,000335.png,./Flickr2K_Downsampled/HR/000335.png,1020x678,BICUBIC
1231,train_002297.png,./Flickr2K_Downsampled/LR/train_002297.png,510x339,002297.png,./Flickr2K_Downsampled/HR/002297.png,1020x678,BICUBIC
1235,train_000510.png,./Flickr2K_Downsampled/LR/train_000510.png,510x339,000510.png,./Flickr2K_Downsampled/HR/000510.png,1020x678,BICUBIC
1237,train_000687.png,./Flickr2K_Downsampled/LR/train_000687.png,510x339,000687.png,./Flickr2K_Downsampled/HR/000687.png,1020x678,BICUBIC
1238,train_001117.png,./Flickr2K_Downsampled/LR/train_001117.png,510x339,001117.png,./Flickr2K_Downsampled/HR/001117.png,1020x678,BICUBIC
1240,train_000110.png,./Flickr2K_Downsampled/LR/train_000110.png,510x339,000110.png,./Flickr2K_Downsampled/HR/000110.png,1020x678,BICUBIC
1241,train_002052.png,./Flickr2K_Downsampled/LR/train_002052.png,510x339,002052.png,./Flickr2K_Downsampled/HR/002052.png,1020x678,BICUBIC
1242,train_001491.png,./Flickr2K_Downsampled/LR/train_001491.png,510x339,001491.png,./Flickr2K_Downsampled/HR/001491.png,1020x678,BICUBIC
1243,train_002548.png,./Flickr2K_Downsampled/LR/train_002548.png,510x339,002548.png,./Flickr2K_Downsampled/HR/002548.png,1020x678,BICUBIC
1245,train_001985.png,./Flickr2K_Downsampled/LR/train_001985.png,510x339,001985.png,./Flickr2K_Downsampled/HR/001985.png,1020x678,BICUBIC
1246,train_001933.png,./Flickr2K_Downsampled/LR/train_001933.png,510x339,001933.png,./Flickr2K_Downsampled/HR/001933.png,1020x678,BICUBIC
1248,train_000142.png,./Flickr2K_Downsampled/LR/train_000142.png,510x339,000142.png,./Flickr2K_Downsampled/HR/000142.png,1020x678,BICUBIC
1249,train_001767.png,./Flickr2K_Downsampled/LR/train_001767.png,510x339,001767.png,./Flickr2K_Downsampled/HR/001767.png,1020x678,BICUBIC
1250,train_002225.png,./Flickr2K_Downsampled/LR/train_002225.png,510x339,002225.png,./Flickr2K_Downsampled/HR/002225.png,1020x678,BICUBIC
1252,train_000492.png,./Flickr2K_Downsampled/LR/train_000492.png,510x339,000492.png,./Flickr2K_Downsampled/HR/000492.png,1020x678,BICUBIC
1254,train_001926.png,./Flickr2K_Downsampled/LR/train_001926.png,510x339,001926.png,./Flickr2K_Downsampled/HR/001926.png,1020x678,BICUBIC
1257,train_001294.png,./Flickr2K_Downsampled/LR/train_001294.png,510x339,001294.png,./Flickr2K_Downsampled/HR/001294.png,1020x678,BICUBIC
1258,train_000151.png,./Flickr2K_Downsampled/LR/train_000151.png,510x339,000151.png,./Flickr2K_Downsampled/HR/000151.png,1020x678,BICUBIC
1262,train_000944.png,./Flickr2K_Downsampled/LR/train_000944.png,510x339,000944.png,./Flickr2K_Downsampled/HR/000944.png,1020x678,BICUBIC
1266,train_001621.png,./Flickr2K_Downsampled/LR/train_001621.png,510x339,001621.png,./Flickr2K_Downsampled/HR/001621.png,1020x678,BICUBIC
1270,train_002266.png,./Flickr2K_Downsampled/LR/train_002266.png,510x339,002266.png,./Flickr2K_Downsampled/HR/002266.png,1020x678,BICUBIC
1274,train_000034.png,./Flickr2K_Downsampled/LR/train_000034.png,510x339,000034.png,./Flickr2K_Downsampled/HR/000034.png,1020x678,BICUBIC
1275,train_000361.png,./Flickr2K_Downsampled/LR/train_000361.png,510x339,000361.png,./Flickr2K_Downsampled/HR/000361.png,1020x678,BICUBIC
1278,train_000794.png,./Flickr2K_Downsampled/LR/train_000794.png,510x339,000794.png,./Flickr2K_Downsampled/HR/000794.png,1020x678,BICUBIC
1279,train_000375.png,./Flickr2K_Downsampled/LR/train_000375.png,510x339,000375.png,./Flickr2K_Downsampled/HR/000375.png,1020x678,BICUBIC
1281,train_001454.png,./Flickr2K_Downsampled/LR/train_001454.png,510x339,001454.png,./Flickr2K_Downsampled/HR/001454.png,1020x678,BICUBIC
1284,train_002152.png,./Flickr2K_Downsampled/LR/train_002152.png,510x339,002152.png,./Flickr2K_Downsampled/HR/002152.png,1020x678,BICUBIC
1286,train_001064.png,./Flickr2K_Downsampled/LR/train_001064.png,510x339,001064.png,./Flickr2K_Downsampled/HR/001064.png,1020x678,BICUBIC
1292,train_000642.png,./Flickr2K_Downsampled/LR/train_000642.png,510x339,000642.png,./Flickr2K_Downsampled/HR/000642.png,1020x678,BICUBIC
1297,train_002567.png,./Flickr2K_Downsampled/LR/train_002567.png,510x339,002567.png,./Flickr2K_Downsampled/HR/002567.png,1020x678,BICUBIC
1300,train_001323.png,./Flickr2K_Downsampled/LR/train_001323.png,510x339,001323.png,./Flickr2K_Downsampled/HR/001323.png,1020x678,BICUBIC
1302,train_001752.png,./Flickr2K_Downsampled/LR/train_001752.png,510x339,001752.png,./Flickr2K_Downsampled/HR/001752.png,1020x678,BICUBIC
1303,train_002426.png,./Flickr2K_Downsampled/LR/train_002426.png,510x339,002426.png,./Flickr2K_Downsampled/HR/002426.png,1020x678,BICUBIC
1305,train_002061.png,./Flickr2K_Downsampled/LR/train_002061.png,510x339,002061.png,./Flickr2K_Downsampled/HR/002061.png,1020x678,BICUBIC
1307,train_002080.png,./Flickr2K_Downsampled/LR/train_002080.png,510x339,002080.png,./Flickr2K_Downsampled/HR/002080.png,1020x678,BICUBIC
1311,train_000579.png,./Flickr2K_Downsampled/LR/train_000579.png,510x339,000579.png,./Flickr2K_Downsampled/HR/000579.png,1020x678,BICUBIC
1318,train_000272.png,./Flickr2K_Downsampled/LR/train_000272.png,510x339,000272.png,./Flickr2K_Downsampled/HR/000272.png,1020x678,BICUBIC
1322,train_000873.png,./Flickr2K_Downsampled/LR/train_000873.png,510x339,000873.png,./Flickr2K_Downsampled/HR/000873.png,1020x678,BICUBIC
1326,train_001910.png,./Flickr2K_Downsampled/LR/train_001910.png,510x339,001910.png,./Flickr2K_Downsampled/HR/001910.png,1020x678,HAMMING
1327,train_002546.png,./Flickr2K_Downsampled/LR/train_002546.png,510x339,002546.png,./Flickr2K_Downsampled/HR/002546.png,1020x678,HAMMING
1329,train_001901.png,./Flickr2K_Downsampled/LR/train_001901.png,510x339,001901.png,./Flickr2K_Downsampled/HR/001901.png,1020x678,HAMMING
1334,train_000927.png,./Flickr2K_Downsampled/LR/train_000927.png,510x339,000927.png,./Flickr2K_Downsampled/HR/000927.png,1020x678,HAMMING
1336,train_001847.png,./Flickr2K_Downsampled/LR/train_001847.png,510x339,001847.png,./Flickr2K_Downsampled/HR/001847.png,1020x678,HAMMING
1341,train_001469.png,./Flickr2K_Downsampled/LR/train_001469.png,510x339,001469.png,./Flickr2K_Downsampled/HR/001469.png,1020x678,HAMMING
1342,train_002168.png,./Flickr2K_Downsampled/LR/train_002168.png,510x339,002168.png,./Flickr2K_Downsampled/HR/002168.png,1020x678,HAMMING
1346,train_002187.png,./Flickr2K_Downsampled/LR/train_002187.png,510x339,002187.png,./Flickr2K_Downsampled/HR/002187.png,1020x678,HAMMING
1348,train_000699.png,./Flickr2K_Downsampled/LR/train_000699.png,510x339,000699.png,./Flickr2K_Downsampled/HR/000699.png,1020x678,HAMMING
1350,train_001821.png,./Flickr2K_Downsampled/LR/train_001821.png,510x339,001821.png,./Flickr2K_Downsampled/HR/001821.png,1020x678,HAMMING
1354,train_000433.png,./Flickr2K_Downsampled/LR/train_000433.png,510x339,000433.png,./Flickr2K_Downsampled/HR/000433.png,1020x678,HAMMING
1358,train_000245.png,./Flickr2K_Downsampled/LR/train_000245.png,510x339,000245.png,./Flickr2K_Downsampled/HR/000245.png,1020x678,HAMMING
1360,train_001596.png,./Flickr2K_Downsampled/LR/train_001596.png,510x339,001596.png,./Flickr2K_Downsampled/HR/001596.png,1020x678,HAMMING
1361,train_002030.png,./Flickr2K_Downsampled/LR/train_002030.png,510x339,002030.png,./Flickr2K_Downsampled/HR/002030.png,1020x678,HAMMING
1365,train_001025.png,./Flickr2K_Downsampled/LR/train_001025.png,510x339,001025.png,./Flickr2K_Downsampled/HR/001025.png,1020x678,HAMMING
1367,train_000445.png,./Flickr2K_Downsampled/LR/train_000445.png,510x339,000445.png,./Flickr2K_Downsampled/HR/000445.png,1020x678,HAMMING
1370,train_000036.png,./Flickr2K_Downsampled/LR/train_000036.png,510x339,000036.png,./Flickr2K_Downsampled/HR/000036.png,1020x678,HAMMING
1371,train_000074.png,./Flickr2K_Downsampled/LR/train_000074.png,510x339,000074.png,./Flickr2K_Downsampled/HR/000074.png,1020x678,HAMMING
1372,train_002360.png,./Flickr2K_Downsampled/LR/train_002360.png,510x339,002360.png,./Flickr2K_Downsampled/HR/002360.png,1020x678,HAMMING
1373,train_002446.png,./Flickr2K_Downsampled/LR/train_002446.png,510x339,002446.png,./Flickr2K_Downsampled/HR/002446.png,1020x678,HAMMING
1375,train_001418.png,./Flickr2K_Downsampled/LR/train_001418.png,510x339,001418.png,./Flickr2K_Downsampled/HR/001418.png,1020x678,HAMMING
1376,train_002102.png,./Flickr2K_Downsampled/LR/train_002102.png,510x339,002102.png,./Flickr2K_Downsampled/HR/002102.png,1020x678,HAMMING
1379,train_000298.png,./Flickr2K_Downsampled/LR/train_000298.png,510x339,000298.png,./Flickr2K_Downsampled/HR/000298.png,1020x678,HAMMING
1381,train_001572.png,./Flickr2K_Downsampled/LR/train_001572.png,510x339,001572.png,./Flickr2K_Downsampled/HR/001572.png,1020x678,HAMMING
1383,train_001770.png,./Flickr2K_Downsampled/LR/train_001770.png,510x339,001770.png,./Flickr2K_Downsampled/HR/001770.png,1020x678,HAMMING
1387,train_000353.png,./Flickr2K_Downsampled/LR/train_000353.png,510x339,000353.png,./Flickr2K_Downsampled/HR/000353.png,1020x678,HAMMING
1388,train_001093.png,./Flickr2K_Downsampled/LR/train_001093.png,510x339,001093.png,./Flickr2K_Downsampled/HR/001093.png,1020x678,HAMMING
1392,train_002224.png,./Flickr2K_Downsampled/LR/train_002224.png,510x339,002224.png,./Flickr2K_Downsampled/HR/002224.png,1020x678,HAMMING
1393,train_000610.png,./Flickr2K_Downsampled/LR/train_000610.png,510x339,000610.png,./Flickr2K_Downsampled/HR/000610.png,1020x678,HAMMING
1396,train_000408.png,./Flickr2K_Downsampled/LR/train_000408.png,510x339,000408.png,./Flickr2K_Downsampled/HR/000408.png,1020x678,HAMMING
1401,train_002021.png,./Flickr2K_Downsampled/LR/train_002021.png,510x339,002021.png,./Flickr2K_Downsampled/HR/002021.png,1020x678,HAMMING
1406,train_001361.png,./Flickr2K_Downsampled/LR/train_001361.png,510x339,001361.png,./Flickr2K_Downsampled/HR/001361.png,1020x678,HAMMING
1407,train_002470.png,./Flickr2K_Downsampled/LR/train_002470.png,510x339,002470.png,./Flickr2K_Downsampled/HR/002470.png,1020x678,HAMMING
1413,train_000180.png,./Flickr2K_Downsampled/LR/train_000180.png,510x339,000180.png,./Flickr2K_Downsampled/HR/000180.png,1020x678,HAMMING
1415,train_002345.png,./Flickr2K_Downsampled/LR/train_002345.png,510x339,002345.png,./Flickr2K_Downsampled/HR/002345.png,1020x678,HAMMING
1416,train_002341.png,./Flickr2K_Downsampled/LR/train_002341.png,510x339,002341.png,./Flickr2K_Downsampled/HR/002341.png,1020x678,HAMMING
1418,train_001503.png,./Flickr2K_Downsampled/LR/train_001503.png,510x339,001503.png,./Flickr2K_Downsampled/HR/001503.png,1020x678,HAMMING
1419,train_002591.png,./Flickr2K_Downsampled/LR/train_002591.png,510x339,002591.png,./Flickr2K_Downsampled/HR/002591.png,1020x678,HAMMING
1420,train_001851.png,./Flickr2K_Downsampled/LR/train_001851.png,510x339,001851.png,./Flickr2K_Downsampled/HR/001851.png,1020x678,HAMMING
1424,train_000435.png,./Flickr2K_Downsampled/LR/train_000435.png,510x339,000435.png,./Flickr2K_Downsampled/HR/000435.png,1020x678,HAMMING
1425,train_000179.png,./Flickr2K_Downsampled/LR/train_000179.png,510x339,000179.png,./Flickr2K_Downsampled/HR/000179.png,1020x678,HAMMING
1427,train_002203.png,./Flickr2K_Downsampled/LR/train_002203.png,510x339,002203.png,./Flickr2K_Downsampled/HR/002203.png,1020x678,HAMMING
1432,train_000675.png,./Flickr2K_Downsampled/LR/train_000675.png,510x339,000675.png,./Flickr2K_Downsampled/HR/000675.png,1020x678,HAMMING
1433,train_000310.png,./Flickr2K_Downsampled/LR/train_000310.png,510x339,000310.png,./Flickr2K_Downsampled/HR/000310.png,1020x678,HAMMING
1434,train_000322.png,./Flickr2K_Downsampled/LR/train_000322.png,510x339,000322.png,./Flickr2K_Downsampled/HR/000322.png,1020x678,HAMMING
1436,train_001456.png,./Flickr2K_Downsampled/LR/train_001456.png,510x339,001456.png,./Flickr2K_Downsampled/HR/001456.png,1020x678,HAMMING
1441,train_001733.png,./Flickr2K_Downsampled/LR/train_001733.png,510x339,001733.png,./Flickr2K_Downsampled/HR/001733.png,1020x678,HAMMING
1443,train_002176.png,./Flickr2K_Downsampled/LR/train_002176.png,510x339,002176.png,./Flickr2K_Downsampled/HR/002176.png,1020x678,HAMMING
1445,train_001150.png,./Flickr2K_Downsampled/LR/train_001150.png,510x339,001150.png,./Flickr2K_Downsampled/HR/001150.png,1020x678,HAMMING
1449,train_000470.png,./Flickr2K_Downsampled/LR/train_000470.png,510x339,000470.png,./Flickr2K_Downsampled/HR/000470.png,1020x678,HAMMING
1450,train_002365.png,./Flickr2K_Downsampled/LR/train_002365.png,510x339,002365.png,./Flickr2K_Downsampled/HR/002365.png,1020x678,HAMMING
1452,train_000632.png,./Flickr2K_Downsampled/LR/train_000632.png,510x339,000632.png,./Flickr2K_Downsampled/HR/000632.png,1020x678,HAMMING
1453,train_001274.png,./Flickr2K_Downsampled/LR/train_001274.png,510x339,001274.png,./Flickr2K_Downsampled/HR/001274.png,1020x678,HAMMING
1455,train_000083.png,./Flickr2K_Downsampled/LR/train_000083.png,510x339,000083.png,./Flickr2K_Downsampled/HR/000083.png,1020x678,HAMMING
1457,train_001510.png,./Flickr2K_Downsampled/LR/train_001510.png,510x339,001510.png,./Flickr2K_Downsampled/HR/001510.png,1020x678,HAMMING
1459,train_001373.png,./Flickr2K_Downsampled/LR/train_001373.png,510x339,001373.png,./Flickr2K_Downsampled/HR/001373.png,1020x678,HAMMING
1462,train_002214.png,./Flickr2K_Downsampled/LR/train_002214.png,510x339,002214.png,./Flickr2K_Downsampled/HR/002214.png,1020x678,HAMMING
1464,train_001296.png,./Flickr2K_Downsampled/LR/train_001296.png,510x339,001296.png,./Flickr2K_Downsampled/HR/001296.png,1020x678,HAMMING
1468,train_001991.png,./Flickr2K_Downsampled/LR/train_001991.png,510x339,001991.png,./Flickr2K_Downsampled/HR/001991.png,1020x678,HAMMING
1469,train_000436.png,./Flickr2K_Downsampled/LR/train_000436.png,510x339,000436.png,./Flickr2K_Downsampled/HR/000436.png,1020x678,HAMMING
1473,train_002610.png,./Flickr2K_Downsampled/LR/train_002610.png,510x339,002610.png,./Flickr2K_Downsampled/HR/002610.png,1020x678,HAMMING
1478,train_002355.png,./Flickr2K_Downsampled/LR/train_002355.png,510x339,002355.png,./Flickr2K_Downsampled/HR/002355.png,1020x678,HAMMING
1481,train_001308.png,./Flickr2K_Downsampled/LR/train_001308.png,510x339,001308.png,./Flickr2K_Downsampled/HR/001308.png,1020x678,HAMMING
1483,train_001516.png,./Flickr2K_Downsampled/LR/train_001516.png,510x339,001516.png,./Flickr2K_Downsampled/HR/001516.png,1020x678,HAMMING
1484,train_002575.png,./Flickr2K_Downsampled/LR/train_002575.png,510x339,002575.png,./Flickr2K_Downsampled/HR/002575.png,1020x678,HAMMING
1485,train_000131.png,./Flickr2K_Downsampled/LR/train_000131.png,510x339,000131.png,./Flickr2K_Downsampled/HR/000131.png,1020x678,HAMMING
1487,train_002505.png,./Flickr2K_Downsampled/LR/train_002505.png,510x339,002505.png,./Flickr2K_Downsampled/HR/002505.png,1020x678,HAMMING
1490,train_001988.png,./Flickr2K_Downsampled/LR/train_001988.png,510x339,001988.png,./Flickr2K_Downsampled/HR/001988.png,1020x678,HAMMING
1494,train_002395.png,./Flickr2K_Downsampled/LR/train_002395.png,510x339,002395.png,./Flickr2K_Downsampled/HR/002395.png,1020x678,HAMMING
1500,train_001769.png,./Flickr2K_Downsampled/LR/train_001769.png,510x339,001769.png,./Flickr2K_Downsampled/HR/001769.png,1020x678,HAMMING
1501,train_000939.png,./Flickr2K_Downsampled/LR/train_000939.png,510x339,000939.png,./Flickr2K_Downsampled/HR/000939.png,1020x678,HAMMING
1503,train_002543.png,./Flickr2K_Downsampled/LR/train_002543.png,510x339,002543.png,./Flickr2K_Downsampled/HR/002543.png,1020x678,HAMMING
1504,train_002581.png,./Flickr2K_Downsampled/LR/train_002581.png,510x339,002581.png,./Flickr2K_Downsampled/HR/002581.png,1020x678,HAMMING
1516,train_002542.png,./Flickr2K_Downsampled/LR/train_002542.png,510x339,002542.png,./Flickr2K_Downsampled/HR/002542.png,1020x678,HAMMING
1517,train_002126.png,./Flickr2K_Downsampled/LR/train_002126.png,510x339,002126.png,./Flickr2K_Downsampled/HR/002126.png,1020x678,HAMMING
1518,train_000271.png,./Flickr2K_Downsampled/LR/train_000271.png,510x339,000271.png,./Flickr2K_Downsampled/HR/000271.png,1020x678,HAMMING
1520,train_000508.png,./Flickr2K_Downsampled/LR/train_000508.png,510x339,000508.png,./Flickr2K_Downsampled/HR/000508.png,1020x678,HAMMING
1523,train_001136.png,./Flickr2K_Downsampled/LR/train_001136.png,510x339,001136.png,./Flickr2K_Downsampled/HR/001136.png,1020x678,HAMMING
1524,train_000143.png,./Flickr2K_Downsampled/LR/train_000143.png,510x339,000143.png,./Flickr2K_Downsampled/HR/000143.png,1020x678,HAMMING
